LOGIN_DATA_WILL_BE_SENT,Login data will be sent to you by e-mail.,të dhënat login do të dërgohet tek ju me e-mail.,سيتم إرسال بيانات تسجيل الدخول لك عن طريق البريد الإلكتروني.,Вход за данни ще Ви бъдат изпратени по електронна поща.,Prijava podaci će biti poslana na vas putem e-maila.,Log data vil blive sendt til dig via e-mail.,Login gegevens per e-mail naar u worden verzonden.,Sisene andmed saadetakse teile e-posti teel.,اطلاعات ورود به سیستم را به شما از طریق ایمیل ارسال می شود.,les données de connexion vous seront envoyés par e-mail.,Login-Daten werden per E-Mail an Sie gesendet werden.,τα στοιχεία σύνδεσης θα σας αποσταλεί μέσω e-mail.,Bejelentkezés adatait elküldjük Önnek e-mailben.,dati di accesso saranno inviati via e-mail.,ログインデータを電子メールで送信されます。,Prisijungimas duomenys bus išsiųstas jums el.paštu.,Logg inn dataene vil bli sendt til deg på e-post.,Dane logowania zostaną wysłane do Ciebie e-mail.,Dados de acesso será enviada por e-mail.,Datele de autentificare vor fi trimise prin e-mail.,Вход данные будут высланы вам по электронной почте.,Пријава подаци ће бити послати путем е-маила.,Prihlasovacie údaje budú zaslané e-mailom.,datos de acceso serán enviados a usted por correo electrónico.,Inloggningsuppgifter kommer att skickas till dig via e-post.,ข้อมูลเข้าสู่ระบบจะถูกส่งถึงคุณผ่านทาง e-mail,"Oturum verileri, e-posta yoluyla gönderilecektir.",Login data will be sent to you by e-mail.
LOGIN,LOGIN,LOGIN,تسجيل الدخول,ВХОД,PRIJAVITI SE,LOG PÅ,LOG IN,LOGI SISSE,ورود,S'IDENTIFIER,ANMELDUNG,ΣΥΝΔΕΣΗ,BELÉPEK,ACCESSO,ログイン,PRISIJUNGTI,LOGG INN,ZALOGUJ SIĘ,ENTRAR,LOGARE,АВТОРИЗОВАТЬСЯ,ПРИЈАВИТЕ СЕ,PRIHLÁSIŤ SA,INICIAR SESIÓN,LOGGA IN,เข้าสู่ระบบ,OTURUM AÇ,LOGIN
LOW_BATTERY_ALERT,Low Battery Alert,Low Battery Alert,منخفض تنبيه البطارية,Low Battery Alert,Niska upozorenja baterije,Lavt batteri Alert,Low Battery Alert,Aku tühjenemise märguanne,هشدار باتری کم,Alerte de batterie faible,Niedriger Batterie-Alarm,Χαμηλή μπαταρίας,Gyenge akkumulátor riasztás,Allarme basso della batteria,ローバッテリ警告,Žemas baterijos perspėjimas,Lavt batteri Alert,Low Battery Alert,Alerta bateria,Low Alert Acumulator,Низкий сигнал тревога батареи,Лов упозорења батерије,Alert Low Battery,Alerta de batería baja,Batterivarning,การแจ้งเตือนแบตเตอรี่ต่ำ,Düşük Pil Uyarısı,Low Battery Alert
MAP,Map,hartë,خريطة,карта,Karta,Kort,Kaart,kaart,نقشه,Carte,Karte,Χάρτης,Térkép,Carta geografica,地図,žemėlapis,Kart,Mapa,Mapa,Hartă,карта,Мапа,mapa,Mapa,Karta,แผนที่,Harita,ផែនទី
MEASURE_AREA,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area
MILES_PER_HOUR,Miles per hour (mph),Milje në orë (mph),ميل في الساعة (ميل في الساعة),Мили в час (mph),Milje na sat (mph),Miles i timen (mph),Mijl per uur (mph),Miili tunnis (mph),مایل در ساعت (مایل در ساعت),Miles par heure (mph),Meilen pro Stunde (mph),Μίλια ανά ώρα (mph),Mérföld per óra (mph),Miglia all'ora (mph),時速マイル（MPH）,Mylių per valandą (mph),Miles per hour (mph),Mil na godzinę (mph),Milhas por hora (mph),Mile pe oră (mph),Миль в час (миль / ч),Миља на сат (мпх),Míľ za hodinu (h),Millas por hora (mph),Miles per timme (mph),ไมล์ต่อชั่วโมง (ไมล์ต่อชั่วโมง),Saatte Miles (mph),ម៉ាយល៍
MORE_MENU_TITLE,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Μενού,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,កម្មវិធី (Menu)
MORE_MENU,More,More,More,More,More,More,Περισσότερα,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,ច្រើនទៀត
MOVEMENT_ALERT,Movement Alert,Lëvizja Alert,تنبيه الحركة,движение Alert,pokret upozorenja,bevægelse Alert,Movement Alert,liikumine Alert,هشدار جنبش,mouvement d'alerte,Bewegungs-Alarm,Σε κίνηση,mozgás Alert,Allarme del movimento,運動アラート,judėjimo įspėjimo,Movement Alert,ruch Alert,movimento Alerta,Mișcarea Alert,Движение оповещения,pokret Упозорење,alert pohyb,movimiento de alerta,Movement Alert,การแจ้งเตือนการเคลื่อนไหว,Hareket Uyarısı,Movement Alert
MOVING,Moving,Moving,متحرك,Движещ,Premještanje,Bevæger sig,In beweging,liikuv,در حال حرکت,En mouvement,bewegend,Σε κίνηση,Mozgó,In movimento,移動します,judantis,flytting,W ruchu,em movimento,In miscare,перемещение,Мовинг,pohyblivý,Emocionante,Rör på sig,การย้าย,hareketli,កំពុងធ្វើដំណើរ
MY_ACCOUNT,My Account,My Account,My Account,My Account,Moj račun,My Account,My Account,My Account,My Account,Mon compte,My Account,Ο λογαριασμός μου,My Account,Il mio account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,Мой аккаунт,My Account,My Account,My Account,My Account,My Account,គណនេយ្យរបស់ខ្ញុំ
NAME_VISIBLE,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Να φαίνεται το όνομα,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible
NAME,Name,emër,اسم,име,Ime,Navn,Naam,nimi,نام,prénom,Name,Ονομα,Név,Nome,名,vardas,Navn,Nazwa,Nome,Nume,имя,име,názov,Nombre,namn,ชื่อ,isim,ឈ្មោះ
NEW_PASSWORD,New Password,New Password,New Password,New Password,Nova lozinka,New Password,New Password,New Password,New Password,nouveau mot de passe,New Password,Νέος κωδικός,New Password,nuova password,New Password,New Password,New Password,New Password,New Password,New Password,Новый пароль,New Password,New Password,New Password,New Password,New Password,New Password,លេខសម្ងាត់ថ្មី
NO_DATA,No data,Nuk ka të dhëna,لايوجد بيانات,Няма данни,Nema podataka,Ingen data,Geen gegevens,andmed puuduvad,اطلاعاتی وجود ندارد,Pas de données,Keine Daten,Χωρίς δεδομένα,Nincs adat,Nessun dato,データなし,Nėra duomenų,Ingen data,Brak danych,não existem dados,Nu există date,Нет данных,Нема података,Žiadne dáta,Sin datos,Inga data,ไม่มีข้อมูล,Veri yok,No data
NO_EVENTS,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,Δεν έχετε δημιουργήσει ειδοποιήσεις. Επιστρέψτε και δημιουργήστε ένα!,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events,You have no events. Please return on previous screen to add new events
NO_OBJECTS_FOR_DRIVER_BEHAVIOR,You dont have such device,Ju nuk keni ndonjë pajisje.,ليس لديك أي أجهزة.,Още нямате устройства.,Vi ne morate sve uređaje.,Du behøver ikke nogen enheder.,Je hoeft geen apparaten.,Sa ei pea ühtegi seadet.,شما اصلا هر دستگاه.,Vous n'avez pas tous les périphériques.,Sie müssen nicht alle Geräte haben.,Δεν βρέθηκε συσκευή.,Még nem rendelkezik eszközökkel.,Non avete tutti i dispositivi.,あなたは、任意のデバイスを持っていけません。,Jūs neturite jokių prietaisų.,Du ikke har noen enheter.,Nie masz żadnych urządzeń.,Você não tem nenhum dispositivo.,Nu aveti niciun dispozitiv.,Вы не имеете каких-либо устройств.,Иоу донт имати уређаје.,Nemáte žiadne zariadenia.,Usted no tiene ningún dispositivo.,Du har några enheter inte.,คุณไม่ต้องอุปกรณ์ใด ๆ,Herhangi cihazları yok.,You dont have such device
NO_OBJECTS_FOR_EVENT,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,Δεν υπάρχουν οχήματατα σε αυτή την αναφορά,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type,You have no objects compatible with selected Event Type
NO_OBJECTS_FOR_GPRS,You dont have such device,Ju nuk keni ndonjë pajisje.,ليس لديك أي أجهزة.,Още нямате устройства.,Vi ne morate sve uređaje.,Du behøver ikke nogen enheder.,Je hoeft geen apparaten.,Sa ei pea ühtegi seadet.,شما اصلا هر دستگاه.,Vous n'avez pas tous les périphériques.,Sie müssen nicht alle Geräte haben.,Δεν βρέθηκε συσκευή.,Még nem rendelkezik eszközökkel.,Non avete tutti i dispositivi.,あなたは、任意のデバイスを持っていけません。,Jūs neturite jokių prietaisų.,Du ikke har noen enheter.,Nie masz żadnych urządzeń.,Você não tem nenhum dispositivo.,Nu aveti niciun dispozitiv.,Вы не имеете каких-либо устройств.,Иоу донт имати уређаје.,Nemáte žiadne zariadenia.,Usted no tiene ningún dispositivo.,Du har några enheter inte.,คุณไม่ต้องอุปกรณ์ใด ๆ,Herhangi cihazları yok.,You dont have such device
NO_OBJECTS,You dont have such device,Ju nuk keni ndonjë pajisje.,ليس لديك أي أجهزة.,Още нямате устройства.,Vi ne morate sve uređaje.,Du behøver ikke nogen enheder.,Je hoeft geen apparaten.,Sa ei pea ühtegi seadet.,شما اصلا هر دستگاه.,Vous n'avez pas tous les périphériques.,Sie müssen nicht alle Geräte haben.,Δεν βρέθηκε συσκευή.,Még nem rendelkezik eszközökkel.,Non avete tutti i dispositivi.,あなたは、任意のデバイスを持っていけません。,Jūs neturite jokių prietaisų.,Du ikke har noen enheter.,Nie masz żadnych urządzeń.,Você não tem nenhum dispositivo.,Nu aveti niciun dispozitiv.,Вы не имеете каких-либо устройств.,Иоу донт имати уређаје.,Nemáte žiadne zariadenia.,Usted no tiene ningún dispositivo.,Du har några enheter inte.,คุณไม่ต้องอุปกรณ์ใด ๆ,Herhangi cihazları yok.,You dont have such device
NO_PRIV,This account has no privileges to do that.,Kjo llogari nuk ka privilegje për të bërë atë.,هذا الحساب ليس لديه امتيازات للقيام بذلك.,"В този профил няма права, за да направи това.",Ovaj račun nema ovlasti za to učiniti.,Denne konto har ingen rettigheder til at gøre det.,Dit account heeft geen rechten om dat te doen.,See konto ei ole õigusi seda teha.,این حساب هیچ امتیازات به انجام این کار.,Ce compte n'a aucun privilège de le faire.,"Dieses Konto hat keine Privilegien, das zu tun.",Αυτός ο λογαριασμός δεν έχει δικαιώματα για να το κάνουμε αυτό.,Ez a fiók nincs jogosultsága erre.,Questo account non ha i privilegi per farlo.,このアカウントはそれを行うには権限がありません。,"Ši sąskaita neturi privilegijų, kaip tai padaryti.",Denne kontoen har ingen rettigheter til å gjøre det.,"To konto nie ma uprawnień, aby to zrobić.",Esta conta não tem privilégios para fazer isso.,Acest cont nu are privilegii de a face acest lucru.,"Эта учетная запись не имеет привилегий, чтобы сделать это.",Овај налог нема привилегије за то.,Tento účet nemá oprávnenie na to.,Esta cuenta no tiene privilegios para hacer eso.,Detta konto har ingen behörighet att göra det.,บัญชีนี้มีสิทธิ์ที่จะทำว่าไม่มี,Bu hesap bunu yapmak için hiçbir ayrıcalığı yok.,This account has no privileges to do that.
NO_ZONES_FOR_EVENT,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,Δεν έχετε ζώνες επιλεγμένες. Παρακαλώ δημιουργήστε μια ζώνη πρώτα!,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first,You have no zones for selected Event Type. Please create new Zone first
NOT_CONNECTED,You are currently not connected to server,Ju aktualisht nuk janë të lidhura me serverin,أنت غير متصل حاليا إلى خادم,В момента не сте свързани към сървъра,Trenutno niste povezani s poslužiteljem,Du er i øjeblikket ikke forbundet til serveren,Je hebt momenteel geen verbinding met de server,Te ei ole praegu ühendatud server,شما در حال حاضر به سرور متصل نیست,Vous n'êtes pas connecté au serveur,Sie sind zur Zeit nicht an den Server angeschlossen,Αυτήν τη στιγμή δεν υπάρχει σύνδεση,Ön jelenleg nem csatlakozik a szerverre,Lei non si è connessi al server,あなたは現在サーバーに接続されていません,Šiuo metu Jūs nesate prisijungę prie serverio,Du er ikke koblet til serveren,Obecnie nie jesteś podłączony do serwera,No momento você não está conectado ao servidor,"În prezent, nu sunt conectate la serverul",Вы в настоящее время не подключены к серверу,Тренутно нисте повезани на сервер,Tie sú v súčasnej dobe nie je pripojená k serveru,No has conectado al servidor,Du är inte ansluten till servern,คุณยังไม่ได้เชื่อมต่อกับเซิร์ฟเวอร์,Şu anda sunucuya bağlı değildir,You are currently not connected to server
NOTIFICATIONS,Notifications,Njoftime,إخطارات,Известия,Obavijesti,underretninger,meldingen,Teated,اطلاعیه,notifications,Benachrichtigungen,Αναφορές,értesítések,notifiche,通知,Pranešimai,Varsler,Powiadomienia,notificações,notificări,Уведомления,Обавештења,oznámenia,Notificaciones,anmälningar,การแจ้งเตือน,Bildirimler,ព្រឺត្តិការណ៍
NUMBER,Number,numër,رقم,номер,Broj,Nummer,Aantal,number,عدد,Nombre,Nummer,Αριθμός,Szám,Numero,数,skaičius,Antall,Numer,Número,Număr,Число,Број,číslo,Número,siffra,จำนวน,Numara,Number
OBJECT_USAGE,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Upotreba objekata,Αριθμός Οχημάτων,Objects Usage,Objects Usage,Objects Usage,Utilisation d'objets,Objects Usage,Χρήση οχημάτων,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Использование объектов,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,ការប្រើប្រាស់ឧបករណ៍
OBJECTS_LIST_EMPTY,Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Διαλέξτε οχήματα,Please select object(s),Seleziona oggetti,Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s)
OBJECTS_PROXIMITY,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Blizina objekata,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Εγγύτητα οχημάτων,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity
ODOMETER,Odometer,rrugëmatës,عداد المسافات,одометър,mjerač za pređeni put,kilometertæller,Kilometerteller,odomeeter,کیلومتر شمار,Odomètre,Kilometerzähler,Οδόμετρο,Úthosszmérő,Odometro,オドメーター,odometras,kilometer~~POS=TRUNC,Drogomierz,odômetro,Contorul de kilometraj,одометр,мерач за пређени пут,počítač kilometrov,Cuentakilómetros,Vägmätare,วัดระยะทาง,Kilometre sayacı,Odometer
OFF,Off,nga,إيقاف,от,od,Af,Uit,Väljas,خاموش,De,Aus,Μακριά από,Ki,via,オフ,nuo,Av,Poza,Fora,de pe,от,Ван,preč,Apagado,Av,ปิด,kapalı,Off
OK,OK,Ne rregull,حسنا,Добре,u redu,Okay,OK,Okei,خوب,D'accord,OK,Εντάξει,rendben,ok,[OK],Gerai,OK,ok,Está bem,O.K,ОК,ок,OK,DE ACUERDO,ok,ตกลง,tamam,OK
OLD_PASSWORD,Old Password,Old Password,Old Password,Old Password,Stara lozinka,Old Password,Old Password,Old Password,Old Password,ancien mot de passe,Old Password,Παλιός κωδικός,Old Password,vecchia password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Текущий пароль,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,លេខសម្ងាត់ចាស់
ON_HOMEPAGE,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,στην αρχική,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage,on Homepage
ON,On,në,على,за,Na,På,Op,edasi,بر,Sur,Auf,Επί,Tovább,Sopra,に,apie,På,Na,Em,Pe,На,на,na,En,På,บน,üzerinde,On
OVERSPEED,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Υπερ.Ταχύτητα,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed,Overspeed
OVERSPEEDS,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Υπερβολική ταχύτητα,Overspeeds,Sovravelocità,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds
PASSWORD,Password,fjalëkalim,كلمه السر,парола,Lozinka,Adgangskode,Wachtwoord,parool,کلمه عبور,Mot de passe,Passwort,Κωδικός πρόσβασης,Jelszó,Parola d'ordine,パスワード,slaptažodis,Passord,Hasło,Senha,Parola,пароль,лозинка,heslo,Contraseña,Lösenord,รหัสผ่าน,Parola,Password
PLS_CHECK_EMAIL,Please check email.,Ju lutem kontrolloni email.,يرجى التحقق من البريد الإلكتروني.,"Моля, проверете електронната поща.",Provjerite e-poštu.,Kontroller e-mail.,Controleer e-mail.,Palun kontrollige e-posti.,لطفا ایمیل را بررسی کنید.,S'il vous plaît vérifier le courrier électronique.,Bitte überprüfen Sie E-Mail.,Ελέγξτε το ηλεκτρονικό ταχυδρομείο.,"Kérjük, ellenőrizze az e-mail.",Si prega di controllare la posta elettronica.,電子メールをチェックしてください。,Prašome patikrinti laišką.,Vennligst sjekk e-posten.,Proszę sprawdzić e-mail.,"Por favor, verifique e-mail.",Vă rugăm să verificați e-mail.,"Пожалуйста, проверьте электронную почту.",Молимо вас да проверите е-пошту.,Skontrolujte prosím e-mail.,Por favor revise su correo electronico.,Kontrollera e-post.,โปรดตรวจสอบอีเมล,postanızı kontrol edin.,Please check email.
PLS_CHECK_INTERNET,Please check your internet connection,Ju lutem kontrolloni lidhjen tuaj te internetit,الرجاء التحقق من اتصال الانترنت الخاص بك,"Моля, проверете интернет връзката си",Provjerite svoju internetsku vezu,Tjek din internetforbindelse,Controleer uw internetverbinding,Palun kontrollige oma internetiühendust,لطفا اتصال به اینترنت خود را چک کنید,S'il vous plaît vérifier votre connexion Internet,Bitte überprüfe deine Internetverbindung,Ελέγξτε τη σύνδεσή σας στο Internet,"Kérjük, ellenőrizze az internetkapcsolatot",Per favore controlla la tua connessione Internet,インターネット接続を確認してください,Prašome patikrinti savo interneto ryšį,Vennligst sjekk din internettforbindelse,Proszę sprawdzić swoje połączenie z internetem,"Por favor, verifique sua conexão com a internet",Vă rugăm să verificați conexiunea la Internet,"Пожалуйста, проверьте подключение к интернету",Проверите интернет конекцију,Skontrolujte pripojenie k internetu,Por favor revise su conexion a internet,Kontrollera din Internet-anslutning,กรุณาตรวจสอบการเชื่อมต่ออินเทอร์เน็ตของคุณ,Lütfen İnternet bağlantınızı kontrol edin,Please check your internet connection
PLS_USE_THE_BUTTON,To add a device please use the button below.,"Për të shtuar një pajisje ju lutem, përdorni butonin më poshtë.",لإضافة جهاز يرجى استخدام الزر أدناه.,"За добавяне на устройство, моля използвайте бутона по-долу.",Za dodavanje novog uređaja upotrijebite gumb ispod.,For at tilføje en enhed skal du bruge knappen nedenfor.,Om een ​​apparaat toe te voegen u hieronder gebruik maken van de knop.,Seadme lisamiseks palun kasutage allolevat nuppu.,برای اضافه کردن یک دستگاه لطفا زیر با استفاده از دکمه.,Pour ajouter un périphérique s'il vous plaît utilisez le bouton ci-dessous.,"Um ein Gerät hinzuzufügen, bitte auf den Button unten.","Για να προσθέσετε μια συσκευή, παρακαλούμε χρησιμοποιήστε την παρακάτω κουμπί.",Eszköz hozzáadásához használja az alábbi gombra.,Per aggiungere un dispositivo si prega di utilizzare il pulsante qui sotto.,デバイスを追加するには下のボタンを使用してください。,Norėdami pridėti prietaisą naudokite mygtuką žemiau.,Slik legger du til en enhet kan du bruke knappen nedenfor.,Aby dodać urządzenie proszę skorzystać z poniższego przycisku.,Para adicionar um dispositivo utilize o botão abaixo.,Pentru a adăuga un dispozitiv vă rugăm să folosiți butonul de mai jos.,"Чтобы добавить устройство, пожалуйста, используйте кнопку ниже.",Да би додали уређај користите дугме испод.,"Ak chcete pridať zariadenie, použite tlačidlo nižšie.",Para añadir un dispositivo por favor utilice el botón de abajo.,Lägga till en enhet använd knappen nedan.,หากต้องการเพิ่มอุปกรณ์โปรดใช้ปุ่มด้านล่างนี้,Cihaz eklemek için aşağıdaki düğmeyi kullanın.,To add a device please use the button below.
POSITION,Position,pozitë,موضع,позиция,Položaj,Position,Positie,seisukoht,موقعیت,Position,Position,Θέση,Pozíció,Posizione,ポジション,pozicija,Posisjon,Pozycja,Posição,Poziţie,Должность,положај,pozície,Posición,Placera,ตำแหน่ง,pozisyon,Position
POWER_OFF_ALERT,Power off Alert,Power off Alert,انقطاع التيار الكهربائي في حالة تأهب,Изключване Alert,Isključivanje upozorenja,Sluk Alert,Uitschakelen Alert,Väljalülitus Alert,خاموش کردن هشدار,Mise hors tension d'alerte,Ausgeschaltet Alarm,Απενεργοποίηση ειδοποίησης,Kikapcsolás Alert,Spegnere Alert,アラートの電源をオフに,Išjungti Uždaryti,Slå av varsling,Power off Alert,Desligar Alerta,Oprire Alert,Выключение оповещения,Искључивање Алерт,vypínanie Alert,Alerta de apagado,Strömmen Alert,ปิดการแจ้งเตือน,Alert kapatın,Power off Alert
POWER_ON_ALERT,Power on Alert,Fuqia në alarm,السلطة في حالة تأهب,Включване Alert,Snaga na oprezu,Tænd Alert,Power on Alert,Sisse- Alert,قدرت در حالت آماده باش,Puissance d'alerte,Einschaltwarnung,Ενεργοποίηση ειδοποίησης,Bekapcsolás Alert,Avviso di accensione,アラートの電源をオンにします,Įjungimo Uždaryti,Strøm på Alert,Włącz Alert,Alerta de alimentação,Putere la Alarma,Включение оповещения,Снага на Алерт,zapnutie Alert,La alerta de activación,Ström på Alert,มีอำนาจในการแจ้งเตือน,Alert Güç,Power on Alert
PRIVACY_POLICY,Privacy Policy,Politika e privatësisë,سياسة الخصوصية,Декларация за поверителност,Izjava o privatnosti,Fortrolighedspolitik,Privacybeleid,Privaatsuspoliitika,سیاست حفظ حریم خصوصی,Politique de confidentialité,Datenschutz-Bestimmungen,Πολιτική Προστασίας Προσωπικών Δεδομένων,Adatvédelmi irányelvek,politica sulla riservatezza,個人情報保護方針,Privatumo politika,personvern,Polityka prywatności,Política de Privacidade,Politica de confidentialitate,политика конфиденциальности,Правила о приватности,Zásady ochrany osobných údajov,Política de privacidad,Integritetspolicy,นโยบายความเป็นส่วนตัว,Gizlilik Politikası,Privacy Policy
PROBLEM_SAVING_ICON,Problem occured while saving icon.,Problemi ndodhi duke kursyer ikonë.,حدثت مشكلة أثناء إنقاذ رمز.,Проблем при запазването на икона.,Došlo je do problema prilikom spremanja ikonu.,Problemet opstod samtidig spare ikon.,Probleem opgetreden bij het opslaan icoon.,Salvestamisel ilmnes probleem ikooni.,مشکل رخ داده است در حالی که صرفه جویی در آیکون.,Problème est survenu lors de l'enregistrement icône.,Problem trat beim Symbol speichern.,Πρόβλημα κατά την αποθήκευση εικονίδιο.,Probléma történt a mentés ikonra.,Problema durante il salvataggio icona.,アイコンの保存中に問題が発生しました。,"Iškilo problema, o taupyti piktogramą.",Problemet oppstod under lagring av ikonet.,Problem wystąpił podczas zapisywania ikonę.,Problema ocorreu ao salvar ícone.,Problema a avut loc salvarea pictograma.,Проблема произошла при сохранении значка.,Проблем дошло приликом чувања икону.,Problém nastal pri ukladaní ikonu.,Se ha producido un problema al guardar icono.,Problem uppstod när du sparar ikonen.,ปัญหาที่เกิดขึ้นในขณะที่ประหยัดไอคอน,simgesine kaydedilirken Sorun oluştu.,Problem occured while saving icon.
processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Επεξεργασία...,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Выполняется,Processing,Processing,Processing,Processing,Processing,Processing,Processing
RATING_OVERVIEW,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Συνολικό Σκορ,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview,Rating Overview
