SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS,SMS
TEMPLATE,Template,Template,Template,Template,Template,Template,Template,Template,Template,Template,Template,Πρότυπο,Template,Template,Template,Template,Template,Template,Template,Template,Шаблон,Template,Template,Template,Template,Template,Template
TYPE,Type,Type,Type,Type,Type,Type,Type,Type,Type,Type,Type,Τύπος,Type,Type,Type,Type,Type,Type,Type,Type,Тип,Type,Type,Type,Type,Type,Type
ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII,ASCII
HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
COMMAND,Command,Command,Command,Command,Command,Command,Command,Command,Command,Command,Command,Εντολή,Command,Command,Command,Command,Command,Command,Command,Command,Команда,Command,Command,Command,Command,Command,Command
SEND,Send,Send,Send,Send,Send,Send,Send,Send,Send,Send,Send,Αποστολή,Send,Send,Send,Send,Send,Send,Send,Send,Отправить,Send,Send,Send,Send,Send,Send
WANT_TO_DELETE,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Είστε σίγουρος οτι θέλετε να διαγράψετε την εντολή GPRS?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Вы действительно хотите удалить GPRS команду?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?,Are you sure you want to delete GPRS command?
processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Επεξεργασία...,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Processing,Выполняется,Processing,Processing,Processing,Processing,Processing,Processing
completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Ολοκληρώθηκε,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Completed,Выполнена,Completed,Completed,Completed,Completed,Completed,Completed
CUSTOM,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Προσαρμοσμένο,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Custom,Пользовательский,Custom,Custom,Custom,Custom,Custom,Custom
SEARCH_DEVICE,Search Device,kërkim,بحث,Търсене,traži,Søg,Zoeken,Otsing,جستجو کردن,Chercher,Suche,Αναζήτηση Συσκευής,Keresés,Ricerca,サーチ,Paieška,Søke,Szukanie,Pesquisa,Căutare,Поиск устройства,Претрага,Vyhľadávanie,Buscar,Sök,ค้นหา,Arama
FROM_DATE,From Date,nga,من عند,от,Iz,Fra,Van,pärit,از جانب,De,Von,Από ημερομηνία,Tól től,A partire dal,から,nuo,Fra,Od,A partir de,Din,От даты,од,z,De,Från,จาก,itibaren
TO_DATE,To Date,Te,إلى,Да се,Do,Til,Tot,et,به,À,Nach,Έως Ημερομηνία,Nak nek,A,に,į,Til,Do,Para,La,До даты,До,na,A,Till,ไปยัง,için
MY_ACCOUNT,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,Ο λογαριασμός μου,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,My Account,Мой аккаунт,My Account,My Account,My Account,My Account,My Account,My Account
OBJECT_USAGE,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Αριθμός Οχημάτων, Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Χρήση οχημάτων,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Использование объектов,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage,Objects Usage
DAYS_LEFT,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Λήξη συνδρομής,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left,Осталось дней,Days Left,Days Left,Days Left,Days Left,Days Left,Days Left
REGISTRATION_DATE,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Ημερομηνία Εγγραφής,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Дата регистрации,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date,Registration Date
EXPIRATION_DATE,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Ημερομηνοα λήξης,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Дата окончания,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date,Expiration Date
CHANGE_EMAIL,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Αλλαγή email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email,Изменить Email,Change Email,Change Email,Change Email,Change Email,Change Email,Change Email
CHANGE_PASSWORD,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Αλλαγή κωδικού,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password,Изменить пароль,Change Password,Change Password,Change Password,Change Password,Change Password,Change Password
OLD_PASSWORD,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Παλιός κωδικός,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password,Текущий пароль,Old Password,Old Password,Old Password,Old Password,Old Password,Old Password
NEW_PASSWORD,New Password,New Password,New Password,New Password,New Password,New Password,New Password,New Password,New Password,New Password,New Password,Νέος κωδικός,New Password,New Password,New Password,New Password,New Password,New Password,New Password,New Password,Новый пароль,New Password,New Password,New Password,New Password,New Password,New Password
CONFIRM_NEW_PASSWORD,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Επιβεβαίωση Καινούργιου κωδικού,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Подтвердите новый пароль,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password,Confirm New Password
SIM_CARD_NUMBER,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number,SIM номер,Sim number,Sim number,Sim number,Sim number,Sim number,Sim number
ZONES,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Ζώνες,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones
ADD_ZONE,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Προσθήκη ζώνης,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone,Add Zone
SEARCH_ZONE,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Αναζήτηση ζώνης,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone,Search Zone
GROUP,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
COLOR,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color,Color
ZONE_VISIBLE,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible,Visible
NAME_VISIBLE,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible,Name Visible
MEASURE_AREA,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area,Measure Area
ZONE_NAME,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name,Name
SET_ZONE_ON_MAP,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map,Set zone on map
SET_ZONE,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone,Set Zone
DELETE_ZONE,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone,Delete Zone
WANT_TO_DELETE_ZONE,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?,Are you sure you want to delete Zone?
EDIT_ZONE,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone,Edit Zone
MORE_MENU,More,More,More,More,More,More,Περισσότερα, More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More,More
MORE_MENU_TITLE,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Μενού,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu,Menu
REPORTS,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Αναφορές,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports,Reports
SELECT_REPORT_TYPE,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Είδος αναφοράς,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type,Report Type
GENERAL_INFORMATION,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,Γενικές πληροφορίες,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information,General Information
OBJECTS_PROXIMITY,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Εγγύτητα οχημάτων,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity,Objects Proximity
DRIVES_AND_STOPS,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Οδηγοί και στάσεις,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops,Drives and stops
OVERSPEEDS,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Υπερβολική ταχύτητα,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds,Overspeeds
ZONE_IN_OUT,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Μέσα/ Έξω απο ζώνη,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out,Zone In/Out
TRAVEL_SHEET,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Αναφορά ταξιδιού,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet,Travel Sheet
SHOW_COORDINATES,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Δείξε συντεταγμένες,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates,Show coordinates
SHOW_ADDRESSES,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Δείξε διευθύνσεις,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses,Show addresses
SHOW_MARKERS,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Δείξε markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers,Show markers
ZONES_INSTEAD_OF_ADDRESSES,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Ζώνες αντί για διευθύνσεις,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses,Zones instead of addresses
STOPS,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Στάσεις,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops,Stops
DISTANCE_BETWEEN_VEHICLES,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Απόσταση μεταξύ οχημάτων,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles,Distance between vehicles
REPORT_NAME,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Όνομα αναφοράς,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name,Report Name
REPORT_NAME_PLACEHOLDER,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Βάλτε όνομα ή αναφορά,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report,Enter Name or Report
REPORT_OBJECT,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Οχήματα,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects,Objects
REPORT_OBJECT_PLACEHOLDER,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Διαλέξτε οχήματα,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects,Select Objects
REPORT_DATA_ITEMS,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Δεδομένα στοιχείων,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items,Data Items
REPORT_DATA_ITEMS_PLACEHOLDER,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Διαλέξτε δεδομένα,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items,Select Data Items
REPORT_FORMAT,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Μορφή αναφοράς,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format,Report Format
REPORT_TIME_PERIOD,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Χρονική περίοδο,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period,Time Period
REPORT_ZONES,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Ζώνες,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones,Zones
REPORT_ZONES_PLACEHOLDER,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Διαλέξτε ζώνες,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones,Select Zones
REPORT_SPEED_LIMIT,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Όριο ταχύτητας,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit,Speed Limit
REPORT_SPEED_LIMIT_PLACEHOLDER,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Διαλέξτε όριο ταχύτητας,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit,Enter Speed Limit
GENERATE_REPORT,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Generate,Δημιουργία,Generate,Generate,Generate,Generate,Generate
OBJECTS_LIST_EMPTY,Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s),Please select object(s)
ZONES_LIST_EMPTY,Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s),Please select zone(s)
DATA_ITEMS_LIST_EMPTY,Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s),Please select data item(s)
UNKNOWN,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ZONE_IN_OUT_ALERT,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert,Zone Out Alert
ALERT_SYSTEM_MESSAGE,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message,System Message
ALERT_MESSAGE_TO_EMAIL,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail,Message to e-mail
ALERT_SMS_TO_MOBILE,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone,SMS to mobile phone
ALERT_EMAILS_LABEL,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail,Notify on e-mail
ENTER_EMAIL,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email,Enter email
ENTER_PHONE,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number,Enter phone number
